651, 1
652, 0
653, 1
654, 0
655, 1
656, 0
657, 1
658, 1
659, 0
660, 0
661, 1
662, 0
663, 1
664, 1
665, 1
666, 1
667, 1
668, 1
669, 0
670, 1
671, 1
672, 1
673, 0
674, 0
675, 1
676, 0
677, 0
678, 0
679, 0
680, 0
681, 0
682, 1
683, 1
684, 1
685, 0
686, 0
687, 0
688, 1
689, 1
690, 1
691, 1
692, 1
693, 1
694, 1
695, 0
696, 0
697, 0
698, 1
699, 1
700, 1
701, 0
702, 1
703, 1
704, 1
705, 0
706, 0
707, 1
708, 1
709, 1
710, 1
711, 0
712, 1
713, 1
714, 0
715, 1
716, 1
717, 1
718, 1
719, 0
720, 1
721, 0
722, 1
723, 1
724, 0
725, 0
726, 0
727, 1
728, 1
729, 0
730, 0
731, 0
732, 0
733, 0
734, 1
735, 1
736, 0
737, 0
738, 1
739, 1
740, 1
741, 0
742, 0
743, 1
744, 1
745, 0
746, 1
747, 1
748, 1
749, 1
750, 0
751, 0
752, 1
753, 0
754, 1
755, 0
756, 1
757, 1
758, 0
759, 0
760, 1
761, 1
762, 0
763, 1
764, 0
765, 1
766, 0
767, 0
768, 0
769, 1
770, 1
771, 0
772, 1
773, 1
774, 1
775, 0
776, 1
777, 1
778, 1
779, 1
780, 0
781, 1
782, 1
783, 0
784, 0
785, 0
786, 0
787, 0
788, 1
789, 1
790, 1
791, 0
792, 1
793, 0
794, 1
795, 0
796, 1
797, 1
798, 1
799, 1
800, 0
801, 1
802, 1
803, 0
804, 1
805, 0
806, 1
807, 1
808, 1
809, 0
810, 1
811, 1
812, 1
813, 0
814, 0
815, 0
816, 1
817, 1
818, 1
819, 1
820, 0
821, 1
822, 1
823, 0
824, 1
825, 1
826, 0
827, 0
828, 0
829, 1
830, 1
831, 0
832, 0
833, 0
834, 0
835, 1
836, 1
837, 1
838, 0
839, 1
840, 0
841, 1
842, 1
843, 1
844, 1
845, 1
846, 0
847, 1
848, 1
849, 0
850, 0
851, 1
852, 1
853, 1
854, 1
855, 0
856, 0
857, 1
858, 1
859, 0
860, 1
861, 1
862, 1
863, 1
864, 1
865, 1
866, 1
867, 0
868, 1
869, 1
870, 1
871, 1
872, 1
873, 0
874, 1
875, 1
876, 1
877, 1
878, 1
879, 0
880, 0
881, 1
882, 1
883, 1
884, 1
885, 0
886, 1
887, 1
888, 1
889, 0
890, 1
891, 0
892, 0
893, 0
894, 1
895, 0
896, 1
897, 1
898, 0
899, 0
900, 0
901, 0
902, 0
903, 1
904, 1
905, 1
906, 0
907, 1
908, 1
909, 1
910, 0
911, 0
912, 1
913, 1
914, 0
915, 0
916, 0
917, 1
918, 1
919, 1
920, 1
921, 1
922, 0
923, 1
924, 0
925, 1
926, 1
927, 0
928, 1
929, 1
930, 1
931, 0
932, 1
933, 1
934, 0
935, 1
936, 0
937, 1
938, 1
939, 1
940, 0
941, 1
942, 1
943, 0
944, 0
945, 1
946, 1
947, 1
948, 1
949, 1
950, 0
951, 1
952, 0
953, 1
954, 1
955, 1
956, 0
957, 1
958, 1
959, 0
960, 1
961, 0
962, 0
963, 0
964, 1
965, 0
966, 1
967, 1
968, 0
969, 0
970, 1
971, 1
972, 1
973, 0
974, 0
975, 1
976, 1
977, 0
978, 0
979, 0
980, 1
981, 0
982, 1
983, 1
984, 1
985, 1
986, 1
987, 0
988, 1
989, 1
990, 1
991, 1
992, 0
993, 0
994, 0
995, 0
996, 1
997, 1
998, 1
999, 0
1000, 0
1001, 0
1002, 0
1003, 1
1004, 1
1005, 1
1006, 1
1007, 1
1008, 1
1009, 1
1010, 1
1011, 1
1012, 0
1013, 1
1014, 1
1015, 0
1016, 1
1017, 0
1018, 0
1019, 0
1020, 0
1021, 1
1022, 0
1023, 0
1024, 0
1025, 0
1026, 1
1027, 1
1028, 1
1029, 1
1030, 1
1031, 1
1032, 0
1033, 1
1034, 0
1035, 0
1036, 0
1037, 1
1038, 1
1039, 1
1040, 1
1041, 1
1042, 0
1043, 1
1044, 1
1045, 1
1046, 1
1047, 0
1048, 0
1049, 1
1050, 1
1051, 1
1052, 1
1053, 1
1054, 1
1055, 0
1056, 1
1057, 1
1058, 0
1059, 1
1060, 1
1061, 1
1062, 1
1063, 1
1064, 0
1065, 0
1066, 1
1067, 0
1068, 1
1069, 0
1070, 0
1071, 0
1072, 0
1073, 1
1074, 1
1075, 1
1076, 1
1077, 0
1078, 1
1079, 0
1080, 1
1081, 1
1082, 1
1083, 1
1084, 0
1085, 1
1086, 1
1087, 0
1088, 1
1089, 0
1090, 1
1091, 0
1092, 0
1093, 1
1094, 1
1095, 1
1096, 1
1097, 1
1098, 1
1099, 1
1100, 1
1101, 0
1102, 1
1103, 1
1104, 1
1105, 0
1106, 0
1107, 0
1108, 0
1109, 1
1110, 1
1111, 1
1112, 1
1113, 1
1114, 1
1115, 1
1116, 0
1117, 1
1118, 0
1119, 1
1120, 1
1121, 1
1122, 0
1123, 1
1124, 1
1125, 1
1126, 0
1127, 1
1128, 1
1129, 0
1130, 1
1131, 1
1132, 0
1133, 1
1134, 1
1135, 0
1136, 1
1137, 1
1138, 0
1139, 1
1140, 0
1141, 1
1142, 1
1143, 0
1144, 1
1145, 1
1146, 0
1147, 1
1148, 1
1149, 0
1150, 0
1151, 1
1152, 1
1153, 1
1154, 1
1155, 1
1156, 0
1157, 1
1158, 0
1159, 0
1160, 0
1161, 0
1162, 0
1163, 1
1164, 1
1165, 0
1166, 0
1167, 0
1168, 0
1169, 1
1170, 0
1171, 1
1172, 1
1173, 0
1174, 1
1175, 0
1176, 0
1177, 0
1178, 0
1179, 0
1180, 0
1181, 1
1182, 0
1183, 0
1184, 1
1185, 1
1186, 1
1187, 0
1188, 0
1189, 1
1190, 0
1191, 1
1192, 1
1193, 1
1194, 0
1195, 0
1196, 0
1197, 1
1198, 1
1199, 0
1200, 0
1201, 0
1202, 0
1203, 0
1204, 0
1205, 1
1206, 1
1207, 0
1208, 0
1209, 1
1210, 1
1211, 0
1212, 1
1213, 1
1214, 1
1215, 0
1216, 1
1217, 0
1218, 0
1219, 0
1220, 0
1221, 0
1222, 1
1223, 0
1224, 0
1225, 0
1226, 0
1227, 1
1228, 1
1229, 1
1230, 1
1231, 0
1232, 0
1233, 1
1234, 1
1235, 0
1236, 1
1237, 1
1238, 1
1239, 0
1240, 1
1241, 1
1242, 1
1243, 1
1244, 1
1245, 1
1246, 1
1247, 1
1248, 1
1249, 1
1250, 0
1251, 1
1252, 1
1253, 1
1254, 1
1255, 1
1256, 1
1257, 1
1258, 0
1259, 0
1260, 1
1261, 1
1262, 1
1263, 0
1264, 1
1265, 0
1266, 1
1267, 0
1268, 1
1269, 0
1270, 0
1271, 0
1272, 1
1273, 1
1274, 0
1275, 1
1276, 1
1277, 1
1278, 1
1279, 1
1280, 1
1281, 0
1282, 1
1283, 1
1284, 1
1285, 1
1286, 0
1287, 1
1288, 1
1289, 0
1290, 1
1291, 1
1292, 1
1293, 1
1294, 1
1295, 0
1296, 1
1297, 0
1298, 1
1299, 1
1300, 1
1301, 0
1302, 0
1303, 1
1304, 0
1305, 0
1306, 0
1307, 1
1308, 0
1309, 1
1310, 0
1311, 1
1312, 1
1313, 1
1314, 1
1315, 1
1316, 0
1317, 0
1318, 0
1319, 1
1320, 0
1321, 1
1322, 1
1323, 0
1324, 0
1325, 1
1326, 0
1327, 1
1328, 1
1329, 0
1330, 1
1331, 1
1332, 0
1333, 0
1334, 1
1335, 1
1336, 0
1337, 0
1338, 1
1339, 1
1340, 1
1341, 0
1342, 1
1343, 0
1344, 1
1345, 1
1346, 1
1347, 0
1348, 0
1349, 1
1350, 1
1351, 0
1352, 0
1353, 1
1354, 1
1355, 0
1356, 1
1357, 0
1358, 1
1359, 1
1360, 1
1361, 1
1362, 0
1363, 0
1364, 0
1365, 1
1366, 1
1367, 1
1368, 0
1369, 0
1370, 0
1371, 0
1372, 1
1373, 1
1374, 1
1375, 1
1376, 0
1377, 1
1378, 1
1379, 0
1380, 1
1381, 0
1382, 0
1383, 1
1384, 1
1385, 0
1386, 1
1387, 1
1388, 1
1389, 1
1390, 1
1391, 1
1392, 0
1393, 0
1394, 1
1395, 1
1396, 1
1397, 1
1398, 1
1399, 0
1400, 1
1401, 0
1402, 1
1403, 0
1404, 1
1405, 0
1406, 1
1407, 0
1408, 1
1409, 0
1410, 1
1411, 0
1412, 1
1413, 1
1414, 0
1415, 0
1416, 1
1417, 0
1418, 0
1419, 0
1420, 0
1421, 1
1422, 1
1423, 1
1424, 0
1425, 0
1426, 1
1427, 0
1428, 0
1429, 0
1430, 1
1431, 1
1432, 0
1433, 0
1434, 1
1435, 1
1436, 1
1437, 0
1438, 0
1439, 1
1440, 1
1441, 1
1442, 0
1443, 1
1444, 0
1445, 1
1446, 0
1447, 1
1448, 0
1449, 0
1450, 1
1451, 0
1452, 1
1453, 1
1454, 0
1455, 0
1456, 1
1457, 1
1458, 1
1459, 0
1460, 0
1461, 0
1462, 1
1463, 1
1464, 1
1465, 0
1466, 1
1467, 0
1468, 0
1469, 0
1470, 0
1471, 0
1472, 1
1473, 1
1474, 0
1475, 1
1476, 1
1477, 0
1478, 1
1479, 0
1480, 1
1481, 0
1482, 0
1483, 1
1484, 1
1485, 1
1486, 1
1487, 0
1488, 0
1489, 1
1490, 1
1491, 0
1492, 1
1493, 1
1494, 0
1495, 1
1496, 0
1497, 0
1498, 0
1499, 0
1500, 1
1501, 1
1502, 0
1503, 1
1504, 1
1505, 1
1506, 1
1507, 1
1508, 0
1509, 0
1510, 1
1511, 1
1512, 0
1513, 0
1514, 0
1515, 0
1516, 1
1517, 1
1518, 1
1519, 1
1520, 1
1521, 1
1522, 1
1523, 1
1524, 1
1525, 1
1526, 0
1527, 1
1528, 0
1529, 1
1530, 1
1531, 0
1532, 0
1533, 0
1534, 0
1535, 0
1536, 1
1537, 0
1538, 0
1539, 0
1540, 1
1541, 1
1542, 1
1543, 0
1544, 1
1545, 0
1546, 1
1547, 1
1548, 1
1549, 0
1550, 1
1551, 1
1552, 0
1553, 0
1554, 0
1555, 1
1556, 0
1557, 1
1558, 1
1559, 1
1560, 0
1561, 0
1562, 1
1563, 0
1564, 0
1565, 1
1566, 1
1567, 1
1568, 1
1569, 1
1570, 0
1571, 0
1572, 1
1573, 1
1574, 0
1575, 1
1576, 1
1577, 0
1578, 0
1579, 0
1580, 1
1581, 1
1582, 0
1583, 1
1584, 1
1585, 1
1586, 1
1587, 0
1588, 0
1589, 0
1590, 0
1591, 1
1592, 1
1593, 1
1594, 0
1595, 0
1596, 1
1597, 0
1598, 1
1599, 0
1600, 1
1601, 1
1602, 1
1603, 0
1604, 1
1605, 1
1606, 0
1607, 1
1608, 1
1609, 1
1610, 1
1611, 0
1612, 1
1613, 1
1614, 0
1615, 0
1616, 0
1617, 0
1618, 1
1619, 1
1620, 1
1621, 0
1622, 1
1623, 0
1624, 1
1625, 0
1626, 1
1627, 0
1628, 0
1629, 1
1630, 1
1631, 1
1632, 1
1633, 0
1634, 1
1635, 0
1636, 1
1637, 1
1638, 1
1639, 1
1640, 0
1641, 1
1642, 1
1643, 0
1644, 1
1645, 0
1646, 1
1647, 1
1648, 1
1649, 1
1650, 0
1651, 1
1652, 0
1653, 1
1654, 1
1655, 1
1656, 1
1657, 1
1658, 0
1659, 1
1660, 1
1661, 1
1662, 1
1663, 1
1664, 1
1665, 1
1666, 0
1667, 0
1668, 0
1669, 1
1670, 1
1671, 1
1672, 1
1673, 1
1674, 1
1675, 0
1676, 0
1677, 1
1678, 1
1679, 0
1680, 0
1681, 1
1682, 0
1683, 0
1684, 1
1685, 1
1686, 0
1687, 1
1688, 0
1689, 1
1690, 0
1691, 1
1692, 1
1693, 1
1694, 0
1695, 1
1696, 1
1697, 1
1698, 0
1699, 0
1700, 0
